Pos,Nome,Categ,Swim,Bike,Run,Total
15,RICARDO GOMES,55-59,00:37:27,03:20:06,02:38:25,06:46:32
178,SANDRO MARTINS PIANOWSKI,40-44,00:42:11,03:17:46,02:33:24,06:46:36
179,LUCIO MAURO JUNGER,40-44,01:05:13,03:11:16,02:17:07,06:46:50
46,PAULO ROBERTO INNOCENCIO,50-54,00:40:34,03:27:17,02:28:05,06:46:56
258,DENILTON ALVES,35-39,00:45:02,03:17:52,02:25:13,06:47:35
13,GIOVANNA ROSSI,25-29,01:05:07,02:58:23,02:33:55,06:47:48
185,MAURO CEZAR MORAES JUNIOR,30-34,00:41:02,03:08:53,02:47:26,06:48:18
180,MARCOS GUIMARAES,40-44,00:55:26,03:08:29,02:34:31,06:48:19
68,LUCIANO JUACABA,25-29,00:42:28,03:15:40,02:35:15,06:48:26
25,ADRIANA RIBEIRO VIEIRA MARQUES,40-44,00:52:00,03:40:03,02:08:02,06:48:36
181,DARREN MARCELO ACOSTA,40-44,00:53:31,03:20:09,02:19:16,06:48:42
9,MARISA KUMIMATSU,50-54,00:40:52,03:35:22,02:22:31,06:49:02
47,CLAUDIO RODRIGUES,50-54,00:48:52,03:34:57,02:11:19,06:49:21
69,RAPHAEL SANCHES HUBER,25-29,00:49:31,03:33:51,02:10:07,06:49:22
259,WAGNER ZIMBRES MARCUSSO,35-39,00:52:40,03:20:34,02:18:13,06:49:29
186,MARCELO GIORDANI,30-34,00:58:14,-2.06:10:00,02:33:26,06:49:52
106,RICARDO DOLACIO DE OLIVEIRA,45-49,00:46:40,03:17:49,02:20:46,06:49:57
182,WAGNER SILVA,40-44,00:36:22,03:33:07,02:31:36,06:49:59
187,BRUNO DA SILVA TORRES,30-34,00:54:12,03:16:53,02:28:48,06:50:00
Pos,Nome,Categ,Swim,Bike,Run,Total
10,PAOLA DE GARA GERONIMI,50-54,00:52:34,03:14:29,02:26:20,06:50:11
16,ALEXANDRE GOMES,55-59,01:00:36,03:16:31,02:20:03,06:50:56
2,NAILA PINHEIRO BASTOS DE RESENDE,55-59,00:39:37,03:39:28,02:20:37,06:51:05
107,THIAGO BITTENCOURT,45-49,00:39:22,03:24:13,02:38:19,06:51:06
21,PEDRO GOULART SEABRA,18-24,00:43:35,03:30:34,02:19:49,06:51:07
260,RAFAEL DISCHER FRESSATO,35-39,00:42:54,03:17:18,02:35:59,06:51:17
34,ANA PAULA DE BARROSO,35-39,00:41:35,03:39:21,02:14:49,06:51:18
48,IVENS FRISCHKNECHT,50-54,00:45:00,03:32:19,02:18:22,06:51:21
108,MARCEL HONDA,45-49,00:43:23,03:19:54,02:33:39,06:51:37
35,LUCIANA PRADO,35-39,00:57:00,03:13:24,02:28:50,06:51:40
261,EDUARDO CAVALCANTE SANTOS,35-39,00:44:55,03:27:00,02:27:23,06:51:44
262,LUIS ANTONIO BAUER,35-39,00:49:23,03:18:46,02:30:45,06:51:48
109,MARCELUS FASSANO,45-49,00:40:43,03:23:58,02:23:06,06:52:05
15,BRUNA LEAL,25-29,00:40:35,03:31:20,02:27:43,06:52:17
15,AMANDA RUSSO,25-29,00:39:48,03:29:16,02:32:53,06:52:17
37,ROBERTA LEVY MARTINS,35-39,00:41:04,03:43:33,02:18:12,06:53:15
49,KEMPER JORGE ALMEIDA,50-54,00:40:48,03:40:58,02:20:43,06:53:37
38,JANAINA CARNEIRO,35-39,00:52:00,03:25:18,02:26:15,06:54:17
70,MAYKON SANTOS,25-29,00:48:43,03:29:06,02:23:17,06:54:17
263,JOAO GABRIEL DA SILVA ALMEIDA,35-39,00:37:53,03:19:51,02:30:49,06:54:18
39,PATRICIA SIGRIST,35-39,00:51:22,03:31:44,02:19:43,06:55:02
183,MARCELO NOIA,40-44,00:36:41,03:23:43,02:37:06,06:55:12
264,LEANDRO AGOSTINI,35-39,00:44:51,-3.12:43:20,02:27:32,06:55:14
17,LUANA MARTELLI,25-29,00:43:57,03:53:09,02:03:33,06:55:17
265,CARLOS MARTINS,35-39,00:52:50,03:28:52,02:22:17,06:55:19
26,MARIANA DE N MENDES,40-44,00:47:47,03:31:30,02:27:23,06:55:36
40,MARINA POMBO DE OLIVEIRA,35-39,00:42:39,03:19:43,02:43:30,06:55:42
18,PAULA SIQUEIRA,25-29,00:42:55,03:13:31,02:44:30,06:55:49
111,VICTOR CANONGIA,45-49,00:42:31,03:32:29,02:30:44,06:55:51
16,CARLA MARRAFA HENRIQUE,45-49,00:40:40,03:26:11,02:34:13,06:55:54
Pos,Nome,Categ,Swim,Bike,Run,Total
266,CRISTIANO SOBRAL,35-39,00:42:28,03:16:22,02:43:18,06:55:56
267,LUCIANO VIERA MARTINS,35-39,00:50:25,03:22:08,02:26:48,06:56:10
71,EDILSON HELENO BENTO,25-29,00:39:59,03:23:30,02:41:31,06:56:14
27,KATIA SILVA,40-44,00:45:17,03:42:07,02:17:25,06:56:30
72,RAFAEL WALD REISSMANN,25-29,00:45:34,03:20:15,02:30:26,06:56:33
184,FABIO URBAN,40-44,00:37:18,03:32:22,02:29:04,06:56:34
189,RODRIGO RIBEIRO,30-34,00:46:21,03:22:31,02:32:23,06:56:45
29,PRISCILA FREITAS,30-34,00:51:55,03:07:44,02:39:30,06:56:50
185,EDUARDO FANO,40-44,00:46:17,03:17:07,02:35:58,06:57:16
268,MOACIR FARIA,35-39,00:46:59,03:12:27,02:41:29,06:57:37
268,GUSTAVO HENRIQUE DE PAULA PAIVA,35-39,00:49:54,03:12:18,02:41:28,06:57:37
30,MAYARA CRISTIANE DE ABREU VIEIRA MOARES RIBEIRO,30-34,00:46:07,03:44:48,02:13:54,06:57:47
190,PAULO HENRIQUE ROQUE DE AQUINO,30-34,00:40:32,03:06:37,02:56:54,06:58:16
51,JORGE ALBERTO SIGAUD ISSA,50-54,00:46:09,03:18:33,02:37:47,06:58:33
41,ROBERTA AZEREDO,35-39,00:42:48,03:41:16,02:22:13,06:58:47
18,SONIA RODRIGUES IASBECK,45-49,00:55:28,-20:50:00,02:26:35,06:58:54
19,SIMONE DE QUEVEDO E SILVA,45-49,00:44:07,03:46:53,02:17:56,06:59:00
28,MABEL HUBBARD BELL,40-44,00:43:01,03:21:06,02:45:32,06:59:59
73,BERNARDO MAGALHAES,25-29,00:44:36,03:17:53,02:45:32,06:59:59
192,MATHEUS FERREIRA,30-34,00:34:45,03:53:13,02:12:59,07:00:33
18,EDUARDO COUTINHO,55-59,00:44:47,03:43:52,02:14:24,07:00:50
112,SERGIO MOREIRA,45-49,00:36:33,03:52:42,02:15:49,07:00:58
19,AMANDA MELLO,25-29,00:47:59,03:43:13,02:18:08,07:01:43
187,GUSTAVO PETRUS,40-44,00:45:32,-39.07:53:20,02:27:27,07:01:58
188,ANDRE LUIS TANJONI,40-44,00:43:27,03:34:15,02:30:02,07:02:06
194,EDUARDO ROCHA FILHO,30-34,00:40:41,02:58:32,02:33:41,07:02:33
113,GLEBSON FERREIRA DE LIMA,45-49,00:40:50,03:46:42,02:21:19,07:03:16
270,PEDRO BRAGA,35-39,00:47:15,03:14:12,02:41:18,07:03:20
3,CLAUDIO CARVALHO,60-64,00:46:44,03:36:14,02:25:10,07:04:05
29,TATIANA FURTADO,40-44,00:38:55,03:44:57,02:29:34,07:04:12
Pos,Nome,Categ,Swim,Bike,Run,Total
271,ALYSSON SA VASCO,35-39,00:43:47,03:35:13,02:31:48,07:05:10
190,SAULO ANTONIO MANSUR,40-44,00:42:33,03:25:48,02:38:17,07:05:51
42,VERÔNICA REZENDE,35-39,00:40:37,03:31:06,02:38:36,07:06:13
272,RAFAEL BORBA,35-39,00:51:26,03:11:32,02:44:13,07:06:32
273,EDUARDO DA COSTA SILVA,35-39,00:43:07,03:37:07,02:31:13,07:06:57
274,JOAQUIM DA ROCHA CAVALCANTI,35-39,00:41:00,03:23:45,02:45:20,07:07:15
53,SILVIO LOPES,50-54,00:41:09,03:52:22,02:15:44,07:07:41
192,FERNANDO FALCAO,40-44,01:04:01,03:15:41,02:34:26,07:09:37
31,FERNANDA PORTELLI,30-34,00:46:22,03:33:28,02:42:10,07:09:44
275,ANDERSON PITTA LOPES DE ABREU,35-39,00:41:02,03:34:46,--:--:--,07:09:54
276,MAURO SCHINESTSCK,35-39,00:45:41,03:38:00,02:31:38,07:10:47
20,EDSON OYOLA,55-59,00:42:43,03:48:18,02:19:46,07:13:06
32,SAMARA PLENTZ,30-34,00:57:40,03:24:52,02:34:27,07:13:33
277,RICARDO DUCCI,35-39,00:44:15,03:11:13,03:04:31,07:13:51
195,THIAGO FREITAS GONCALVES,30-34,00:52:03,03:38:47,02:29:17,07:14:29
114,MARCELO MONTEIRO CARVALHO,45-49,00:47:56,03:23:26,02:41:43,07:15:25
115,ROBERTO MARTINS,45-49,00:45:18,03:48:22,02:27:42,07:17:22
33,JULIANA DOMINGOS,30-34,00:48:54,03:59:53,02:14:14,07:17:31
278,ROBERTO LUIS CHAMLIAN ZUCARE,35-39,00:51:21,03:32:57,02:39:06,07:17:45
279,LUIS ROBERTO MOREIRA DE MORAES,35-39,00:46:29,03:50:45,02:17:03,07:18:09
1,MILORAD IVANOVIC,65-69,00:45:16,03:27:21,02:51:10,07:18:11
116,ROSSINI CUNHA,45-49,00:52:59,03:19:15,02:46:52,07:19:19
23,FILIPE BRASIL,18-24,00:48:49,03:39:14,02:40:31,07:19:32
280,MIKLOS MIYATA,35-39,00:58:24,03:38:25,02:27:43,07:20:51
281,RICARDO MIZUKAMI,35-39,00:37:45,03:25:11,03:05:01,07:21:29
34,DANIELLE SAMPAIO,30-34,00:57:56,03:29:31,02:35:54,07:22:13
20,ADRIANA GOULART,45-49,01:05:09,03:45:42,02:19:00,07:22:43
193,JULIO CESAR DAVID SILVA,40-44,00:59:12,03:37:40,02:36:26,07:22:49
282,WALBER CORDEIRO,35-39,00:49:27,03:30:50,02:50:45,07:23:03
283,PHILIPE BARRETO REGONATO,35-39,00:43:51,03:39:47,02:46:55,07:23:05
Pos,Nome,Categ,Swim,Bike,Run,Total
284,FABRISSYO JOSE SALOMAO,35-39,00:43:00,03:32:33,02:56:21,07:23:09
54,ADILSON BARISON,50-54,00:48:31,03:31:09,02:42:37,07:23:11
43,DANIELLE RAMALHO RODRIGUES ALECRIM,35-39,00:58:49,03:41:30,02:31:48,07:25:13
21,LUCIA GLIOCHE,45-49,00:45:28,03:26:28,03:01:24,07:26:04
2,MARCOS MAIA,65-69,00:47:29,03:34:38,02:44:22,07:26:18
285,MATHEUS GAVA FERREIRA,35-39,00:41:39,03:27:53,03:03:47,07:28:49
35,VANESSA LINS CUNHA,30-34,00:45:03,03:51:12,02:43:28,07:29:51
56,MARCIO VILLELA,50-54,00:44:17,03:20:11,02:58:37,07:29:55
31,RENATA VILHENA SILVA,40-44,00:52:22,03:38:16,02:44:34,07:30:27
286,IDUARTE FERREIRA LOPES JÚNIOR,35-39,00:44:29,03:25:35,03:03:24,07:31:41
44,ROBERTA FERREIRA DOMINGUES,35-39,00:47:20,03:37:51,02:47:47,07:32:09
36,SABRINA MILLEN CORREIRA MEGA,30-34,00:48:00,03:32:05,02:56:28,07:33:34
22,PATRÍCIA ALBERTON,45-49,00:52:57,03:34:25,02:54:20,07:34:17
197,CARLOS LOPES,30-34,00:53:58,03:41:03,02:44:06,07:34:39
117,ROBSON DIAS,45-49,00:43:16,03:33:29,03:00:57,07:35:03
57,ENRIQUE CASSINELLI,50-54,00:52:01,03:34:45,02:53:41,07:35:45
20,JOANNA CARNEIRO,25-29,00:49:01,03:57:52,02:37:33,07:35:55
75,JOAO COSER,25-29,01:06:48,03:45:03,02:25:09,07:35:56
194,JULIO MENENZES,40-44,00:59:23,03:54:52,02:28:51,07:38:54
198,RICARDO CAROLLO MONCAYO,30-34,00:45:56,-1.01:33:20,02:24:14,07:39:55
118,ANGELO JORDANI DA SILVA,45-49,00:49:44,03:41:40,02:58:19,07:40:12
195,RUBENS MATSUBARA,40-44,00:49:32,03:49:42,02:58:09,07:47:29
119,SERGIO CASTRO SANCHES,45-49,00:44:57,03:44:55,02:57:50,07:48:12
196,ROBERTO ROMERO,40-44,00:39:17,03:52:00,03:06:36,07:54:01
288,FABIO RAMOS,35-39,00:54:49,03:43:44,03:05:54,07:55:41
200,MARCIO MOREIRA,30-34,01:02:39,03:45:37,02:51:45,07:55:48
120,EMERSON VILELA,45-49,00:52:58,03:44:16,03:06:05,08:00:13
Pos,Nome,Categ,Swim,Bike,Run,Total
Pos,Nome,Categ,Swim,Bike,Run,Total
Pos,Nome,Categ,Swim,Bike,Run,Total
Pos,Nome,Categ,Swim,Bike,Run,Total
Pos,Nome,Categ,Swim,Bike,Run,Total
Pos,Nome,Categ,Swim,Bike,Run,Total
Pos,Nome,Categ,Swim,Bike,Run,Total
